receptor,ligand,seed,mode_rank,score_kcal_per_mol,pose_path
receptor_frame00211,ZINC000870248439,5,3,-7.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC000870248439__seed5.pdbqt
receptor_frame00211,ZINC000870248439,5,4,-7.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC000870248439__seed5.pdbqt
receptor_frame00211,ZINC000870248439,5,5,-7.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC000870248439__seed5.pdbqt
receptor_frame00211,ZINC000870248439,5,6,-7.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC000870248439__seed5.pdbqt
receptor_frame00211,ZINC000870248439,5,7,-7.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC000870248439__seed5.pdbqt
receptor_frame00211,ZINC000870248439,5,8,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC000870248439__seed5.pdbqt
receptor_frame00211,ZINC000870248439,5,9,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC000870248439__seed5.pdbqt
receptor_frame00211,ZINC001228612316,1,1,-7.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,1,2,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,1,3,-7.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,1,4,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,1,5,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,1,6,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,1,7,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,1,8,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,1,9,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed1.pdbqt
receptor_frame00211,ZINC001228612316,2,1,-7.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,2,2,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,2,3,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,2,4,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,2,5,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,2,6,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,2,7,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,2,8,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,2,9,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed2.pdbqt
receptor_frame00211,ZINC001228612316,3,1,-7.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,3,2,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,3,3,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,3,4,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,3,5,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,3,6,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,3,7,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,3,8,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,3,9,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed3.pdbqt
receptor_frame00211,ZINC001228612316,4,1,-7.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,4,2,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,4,3,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,4,4,-7.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,4,5,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,4,6,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,4,7,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,4,8,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,4,9,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed4.pdbqt
receptor_frame00211,ZINC001228612316,5,1,-7.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00211,ZINC001228612316,5,2,-7.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00211,ZINC001228612316,5,3,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00211,ZINC001228612316,5,4,-7.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00211,ZINC001228612316,5,5,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00211,ZINC001228612316,5,6,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00211,ZINC001228612316,5,7,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00211,ZINC001228612316,5,8,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00211,ZINC001228612316,5,9,-6.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00211__ZINC001228612316__seed5.pdbqt
receptor_frame00547,ZINC000329563636,1,1,-8.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,1,2,-7.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,1,3,-7.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,1,4,-6.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,1,5,-6.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,1,6,-6.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,1,7,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,1,8,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,1,9,-6.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed1.pdbqt
receptor_frame00547,ZINC000329563636,2,1,-8.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,2,2,-7.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,2,3,-7.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,2,4,-6.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,2,5,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,2,6,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,2,7,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,2,8,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,2,9,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed2.pdbqt
receptor_frame00547,ZINC000329563636,3,1,-8.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,3,2,-7.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,3,3,-7.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,3,4,-6.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,3,5,-6.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,3,6,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,3,7,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,3,8,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,3,9,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed3.pdbqt
receptor_frame00547,ZINC000329563636,4,1,-8.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,4,2,-7.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,4,3,-7.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,4,4,-7.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,4,5,-6.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,4,6,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,4,7,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,4,8,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,4,9,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed4.pdbqt
receptor_frame00547,ZINC000329563636,5,1,-8.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000329563636,5,2,-7.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000329563636,5,3,-7.8,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000329563636,5,4,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000329563636,5,5,-6.7,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000329563636,5,6,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000329563636,5,7,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000329563636,5,8,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000329563636,5,9,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000329563636__seed5.pdbqt
receptor_frame00547,ZINC000543478179,1,1,-7.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,1,2,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,1,3,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,1,4,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,1,5,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,1,6,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,1,7,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,1,8,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,1,9,-6.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed1.pdbqt
receptor_frame00547,ZINC000543478179,2,1,-7.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,2,2,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,2,3,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,2,4,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,2,5,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,2,6,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,2,7,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,2,8,-6.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,2,9,-6.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed2.pdbqt
receptor_frame00547,ZINC000543478179,3,1,-7.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,3,2,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,3,3,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,3,4,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,3,5,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,3,6,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,3,7,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,3,8,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,3,9,-6.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed3.pdbqt
receptor_frame00547,ZINC000543478179,4,1,-7.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,4,2,-6.9,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,4,3,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,4,4,-6.5,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,4,5,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,4,6,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,4,7,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,4,8,-6.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,4,9,-6.2,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed4.pdbqt
receptor_frame00547,ZINC000543478179,5,1,-7.1,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000543478179,5,2,-7.0,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000543478179,5,3,-6.6,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000543478179,5,4,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000543478179,5,5,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000543478179,5,6,-6.4,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000543478179,5,7,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000543478179,5,8,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000543478179,5,9,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000543478179__seed5.pdbqt
receptor_frame00547,ZINC000560333501,1,1,-6.3,/home/jd/Desktop/timp2/ensemble_docking/poses/receptor_frame00547__ZINC000560333501__seed1.pdbqt
